-4.00000000e+00 -1.00031095e-12 
-3.95000000e+00 -1.00031095e-12 
-3.90000000e+00 -1.00031095e-12 
-3.85000000e+00 -1.00031095e-12 
-3.80000000e+00 -1.00031095e-12 
-3.75000000e+00 -1.00031095e-12 
-3.70000000e+00 -1.00031095e-12 
-3.65000000e+00 -1.00031095e-12 
-3.60000000e+00 -1.00031095e-12 
-3.55000000e+00 -1.00031095e-12 
-3.50000000e+00 -1.00031095e-12 
-3.45000000e+00 -1.00031095e-12 
-3.40000000e+00 -1.00031095e-12 
-3.35000000e+00 -1.00031095e-12 
-3.30000000e+00 -1.00031095e-12 
-3.25000000e+00 -1.00031095e-12 
-3.20000000e+00 -1.00075503e-12 
-3.15000000e+00 -1.00319753e-12 
-3.10000000e+00 -1.01141318e-12 
-3.05000000e+00 -1.04161124e-12 
-3.00000000e+00 -1.15285559e-12 
-2.95000000e+00 -1.56008539e-12 
-2.90000000e+00 -4.24194013e-12 
-2.85000000e+00 -1.24842359e-11 
-2.80000000e+00 -3.78621579e-11 
-2.75000000e+00 -1.00700115e-10 
-2.70000000e+00 -2.99907210e-10 
-2.65000000e+00 -1.04995013e-09 
-2.60000000e+00 -3.82578835e-09 
-2.55000000e+00 -1.39915473e-08 
-2.50000000e+00 -5.11404465e-08 
-2.45000000e+00 -1.86618626e-07 
-2.40000000e+00 -6.78822900e-07 
-2.35000000e+00 -2.45241544e-06 
-2.30000000e+00 -8.72362027e-06 
-2.25000000e+00 -2.99542847e-05 
-2.20000000e+00 -9.55561189e-05 
-2.15000000e+00 -2.69200943e-04 
-2.10000000e+00 -6.47565571e-04 
-2.05000000e+00 -1.33106567e-03 
-2.00000000e+00 -2.39826376e-03 
-1.95000000e+00 -3.90514619e-03 
-1.90000000e+00 -5.87519010e-03 
-1.85000000e+00 -8.29659884e-03 
-1.80000000e+00 -1.11411318e-02 
-1.75000000e+00 -1.43761211e-02 
-1.70000000e+00 -1.79660458e-02 
-1.65000000e+00 -2.18769459e-02 
-1.60000000e+00 -2.60808939e-02 
-1.55000000e+00 -3.05551230e-02 
-1.50000000e+00 -3.52786558e-02 
-1.45000000e+00 -4.02303295e-02 
-1.40000000e+00 -4.53887748e-02 
-1.35000000e+00 -5.07331719e-02 
-1.30000000e+00 -5.62438727e-02 
-1.25000000e+00 -6.19026577e-02 
-1.20000000e+00 -6.76297731e-02 
-1.15000000e+00 -7.35434735e-02 
-1.10000000e+00 -7.95577667e-02 
-1.05000000e+00 -8.56597338e-02 
-1.00000000e+00 -9.18370110e-02 
-9.50000000e-01 -9.80780157e-02 
-9.00000000e-01 -1.04371853e-01 
-8.50000000e-01 -1.10708236e-01 
-8.00000000e-01 -1.17077413e-01 
-7.50000000e-01 -1.23470102e-01 
-7.00000000e-01 -1.29877444e-01 
-6.50000000e-01 -1.36290947e-01 
-6.00000000e-01 -1.42702449e-01 
-5.50000000e-01 -1.49104085e-01 
-5.00000000e-01 -1.55488261e-01 
-4.50000000e-01 -1.61847630e-01 
-4.00000000e-01 -1.68175077e-01 
-3.50000000e-01 -1.74463714e-01 
-3.00000000e-01 -1.80706868e-01 
-2.50000000e-01 -1.86898088e-01 
-2.00000000e-01 -1.93031145e-01 
-1.50000000e-01 -1.99100044e-01 
-1.00000000e-01 -2.05099031e-01 
-5.00000000e-02 -2.11022615e-01 
-5.84254867e-15 -2.16865579e-01 
 5.00000000e-02 -2.22623000e-01 
 1.00000000e-01 -2.28290270e-01 
 1.50000000e-01 -2.33863115e-01 
 2.00000000e-01 -2.39337614e-01 
 2.50000000e-01 -2.44710215e-01 
 3.00000000e-01 -2.49977750e-01 
 3.50000000e-01 -2.55137449e-01 
 4.00000000e-01 -2.60186949e-01 
 4.50000000e-01 -2.65124297e-01 
 5.00000000e-01 -2.69947950e-01 
 5.50000000e-01 -2.74656777e-01 
 6.00000000e-01 -2.79250045e-01 
 6.50000000e-01 -2.83727413e-01 
 7.00000000e-01 -2.88088911e-01 
 7.50000000e-01 -2.92334927e-01 
 8.00000000e-01 -2.96466180e-01 
 8.50000000e-01 -3.00483700e-01 
 9.00000000e-01 -3.04388797e-01 
 9.50000000e-01 -3.08183042e-01 
 1.00000000e+00 -3.11868229e-01 
 1.05000000e+00 -3.15446357e-01 
 1.10000000e+00 -3.18919593e-01 
 1.15000000e+00 -3.22290253e-01 
 1.20000000e+00 -3.25560772e-01 
 1.25000000e+00 -3.28733680e-01 
 1.30000000e+00 -3.31811583e-01 
 1.35000000e+00 -3.34797134e-01 
 1.40000000e+00 -3.37693025e-01 
 1.45000000e+00 -3.40501958e-01 
 1.50000000e+00 -3.43226639e-01 
 1.55000000e+00 -3.45869759e-01 
 1.60000000e+00 -3.48433987e-01 
 1.65000000e+00 -3.50921952e-01 
 1.70000000e+00 -3.53336244e-01 
 1.75000000e+00 -3.55679398e-01 
 1.80000000e+00 -3.57953897e-01 
 1.85000000e+00 -3.60162157e-01 
 1.90000000e+00 -3.62306532e-01 
 1.95000000e+00 -3.64389309e-01 
 2.00000000e+00 -3.66412703e-01 
