-4.50000000e-01  1.46346618e-01 -4.50000000e-01  1.59003120e-01 
-4.00000000e-01  1.50438554e-01 -4.00000000e-01  1.63546619e-01 
-3.50000000e-01  1.54495718e-01 -3.50000000e-01  1.67979694e-01 
-3.00000000e-01  1.58516333e-01 -3.00000000e-01  1.72300399e-01 
-2.50000000e-01  1.62498767e-01 -2.50000000e-01  1.76507565e-01 
-2.00000000e-01  1.66441522e-01 -2.00000000e-01  1.80600752e-01 
-1.50000000e-01  1.70343237e-01 -1.50000000e-01  1.84580180e-01 
-1.00000000e-01  1.74202675e-01 -1.00000000e-01  1.88446667e-01 
-5.00000000e-02  1.78018726e-01 -5.00000000e-02  1.92201560e-01 
-5.84254867e-15  1.81790395e-01 -5.84254867e-15  1.95846660e-01 
 5.00000000e-02  1.85516800e-01  5.00000000e-02  1.99384157e-01 
 1.00000000e-01  1.89197172e-01  1.00000000e-01  2.02816559e-01 
 1.50000000e-01  1.92830842e-01  1.50000000e-01  2.06146635e-01 
 2.00000000e-01  1.96417242e-01  2.00000000e-01  2.09377349e-01 
 2.50000000e-01  1.99955901e-01  2.50000000e-01  2.12511814e-01 
 3.00000000e-01  2.03446435e-01  3.00000000e-01  2.15553242e-01 
 3.50000000e-01  2.06888551e-01  3.50000000e-01  2.18504903e-01 
 4.00000000e-01  2.10282033e-01  4.00000000e-01  2.21370091e-01 
 4.50000000e-01  2.13626745e-01  4.50000000e-01  2.24152093e-01 
 5.00000000e-01  2.16922624e-01  5.00000000e-01  2.26854162e-01 
 5.50000000e-01  2.20169675e-01  5.50000000e-01  2.29479500e-01 
 6.00000000e-01  2.23367968e-01  6.00000000e-01  2.32031239e-01 
 6.50000000e-01  2.26517634e-01  6.50000000e-01  2.34512429e-01 
 7.00000000e-01  2.29618858e-01  7.00000000e-01  2.36926028e-01 
 7.50000000e-01  2.32671881e-01  7.50000000e-01  2.39274896e-01 
 8.00000000e-01  2.35676990e-01  8.00000000e-01  2.41561787e-01 
 8.50000000e-01  2.38634517e-01  8.50000000e-01  2.43789349e-01 
 9.00000000e-01  2.41544837e-01  9.00000000e-01  2.45960124e-01 
 9.50000000e-01  2.44408362e-01  9.50000000e-01  2.48076543e-01 
 1.00000000e+00  2.47225537e-01  1.00000000e+00  2.50140932e-01 
