-4.00000000e+00  8.00071120e-12 -4.00000000e+00  8.00026712e-12 
-3.95000000e+00  8.00071120e-12 -3.95000000e+00  8.00026712e-12 
-3.90000000e+00  8.00071120e-12 -3.90000000e+00  8.00026712e-12 
-3.85000000e+00  8.00071120e-12 -3.85000000e+00  8.00071120e-12 
-3.80000000e+00  8.00071120e-12 -3.80000000e+00  8.00026712e-12 
-3.75000000e+00  8.00071120e-12 -3.75000000e+00  8.00026712e-12 
-3.70000000e+00  8.00071120e-12 -3.70000000e+00  8.00026712e-12 
-3.65000000e+00  8.00426392e-12 -3.65000000e+00  8.00071120e-12 
-3.60000000e+00  8.01136935e-12 -3.60000000e+00  7.99982303e-12 
-3.55000000e+00  8.03801470e-12 -3.55000000e+00  8.00071120e-12 
-3.50000000e+00  8.14104339e-12 -3.50000000e+00  8.00071120e-12 
-3.45000000e+00  8.51052562e-12 -3.45000000e+00  8.00026712e-12 
-3.40000000e+00  1.09086074e-11 -3.40000000e+00  8.00159938e-12 
-3.35000000e+00  1.79589676e-11 -3.35000000e+00  8.00515210e-12 
-3.30000000e+00  3.73283626e-11 -3.30000000e+00  8.01891886e-12 
-3.25000000e+00  8.78621620e-11 -3.25000000e+00  8.06688050e-12 
-3.20000000e+00  2.65158562e-10 -3.20000000e+00  8.24540436e-12 
-3.15000000e+00  9.25140853e-10 -3.15000000e+00  8.89377461e-12 
-3.10000000e+00  3.33677441e-09 -3.10000000e+00  1.12252430e-11 
-3.05000000e+00  1.20996084e-08 -3.05000000e+00  1.93121075e-11 
-3.00000000e+00  4.38783765e-08 -3.00000000e+00  4.36397585e-11 
-2.95000000e+00  1.58825566e-07 -2.95000000e+00  1.03641984e-10 
-2.90000000e+00  5.72484828e-07 -2.90000000e+00  2.97251113e-10 
-2.85000000e+00  2.04450426e-06 -2.85000000e+00  1.02174802e-09 
-2.80000000e+00  7.14933380e-06 -2.80000000e+00  3.68381547e-09 
-2.75000000e+00  2.38603204e-05 -2.75000000e+00  1.33724973e-08 
-2.70000000e+00  7.27346368e-05 -2.70000000e+00  4.85607408e-08 
-2.65000000e+00  1.93284550e-04 -2.65000000e+00  1.76093826e-07 
-2.60000000e+00  4.38936493e-04 -2.60000000e+00  6.36516240e-07 
-2.55000000e+00  8.62274698e-04 -2.55000000e+00  2.28485467e-06 
-2.50000000e+00  1.50928711e-03 -2.50000000e+00  8.07373760e-06 
-2.45000000e+00  2.41822321e-03 -2.45000000e+00  2.75306937e-05 
-2.40000000e+00  3.60981018e-03 -2.40000000e+00  8.72079295e-05 
-2.35000000e+00  5.08718554e-03 -2.35000000e+00  2.44156212e-04 
-2.30000000e+00  6.84550693e-03 -2.30000000e+00  5.84841877e-04 
-2.25000000e+00  8.87813969e-03 -2.25000000e+00  1.20015679e-03 
-2.20000000e+00  1.11773781e-02 -2.20000000e+00  2.16415978e-03 
-2.15000000e+00  1.37332869e-02 -2.15000000e+00  3.53348789e-03 
-2.10000000e+00  1.65336412e-02 -2.10000000e+00  5.33685696e-03 
-2.05000000e+00  1.95653471e-02 -2.05000000e+00  7.57055932e-03 
-2.00000000e+00  2.28158632e-02 -2.00000000e+00  1.02149165e-02 
-1.95000000e+00  2.62736407e-02 -1.95000000e+00  1.32471066e-02 
-1.90000000e+00  2.99278124e-02 -1.90000000e+00  1.66419475e-02 
-1.85000000e+00  3.37677677e-02 -1.85000000e+00  2.03724358e-02 
-1.80000000e+00  3.77829724e-02 -1.80000000e+00  2.44136797e-02 
-1.75000000e+00  4.19630352e-02 -1.75000000e+00  2.87449015e-02 
-1.70000000e+00  4.62978770e-02 -1.70000000e+00  3.33481211e-02 
-1.65000000e+00  5.07778844e-02 -1.65000000e+00  3.82061496e-02 
-1.60000000e+00  5.53939993e-02 -1.60000000e+00  4.33017130e-02 
-1.55000000e+00  6.01377495e-02 -1.55000000e+00  4.86176410e-02 
-1.50000000e+00  6.50012399e-02 -1.50000000e+00  5.41373961e-02 
-1.45000000e+00  6.99771246e-02 -1.45000000e+00  5.98454753e-02 
-1.40000000e+00  7.50585720e-02 -1.40000000e+00  6.57275778e-02 
-1.35000000e+00  8.02392279e-02 -1.35000000e+00  7.17706076e-02 
-1.30000000e+00  8.54674825e-02 -1.30000000e+00  7.78900230e-02 
-1.25000000e+00  9.08320032e-02 -1.25000000e+00  8.42255566e-02 
-1.20000000e+00  9.62789174e-02 -1.20000000e+00  9.06884065e-02 
-1.15000000e+00  1.01803565e-01 -1.15000000e+00  9.72696935e-02 
-1.10000000e+00  1.07401511e-01 -1.10000000e+00  1.03961041e-01 
-1.05000000e+00  1.13068622e-01 -1.05000000e+00  1.10754757e-01 
-1.00000000e+00  1.18801037e-01 -1.00000000e+00  1.17643768e-01 
-9.50000000e-01  1.24595153e-01 -9.50000000e-01  1.24621561e-01 
-9.00000000e-01  1.30447598e-01 -9.00000000e-01  1.31682135e-01 
-8.50000000e-01  1.36355221e-01 -8.50000000e-01  1.38819949e-01 
-8.00000000e-01  1.42315068e-01 -8.00000000e-01  1.46029883e-01 
-7.50000000e-01  1.48324371e-01 -7.50000000e-01  1.53307196e-01 
-7.00000000e-01  1.54380532e-01 -7.00000000e-01  1.60647494e-01 
-6.50000000e-01  1.60481110e-01 -6.50000000e-01  1.68046694e-01 
-6.00000000e-01  1.66623809e-01 -6.00000000e-01  1.75501001e-01 
-5.50000000e-01  1.72806469e-01 -5.50000000e-01  1.83006878e-01 
-5.00000000e-01  1.79027051e-01 -5.00000000e-01  1.90561020e-01 
-4.50000000e-01  1.85283633e-01 -4.50000000e-01  1.98160341e-01 
-4.00000000e-01  1.91574397e-01 -4.00000000e-01  2.05801945e-01 
-3.50000000e-01  1.97897624e-01 -3.50000000e-01  2.13483116e-01 
-3.00000000e-01  2.04251687e-01 -3.00000000e-01  2.21201297e-01 
-2.50000000e-01  2.10635039e-01 -2.50000000e-01  2.28954078e-01 
-2.00000000e-01  2.17046213e-01 -2.00000000e-01  2.36739181e-01 
-1.50000000e-01  2.23483814e-01 -1.50000000e-01  2.44554450e-01 
-1.00000000e-01  2.29946511e-01 -1.00000000e-01  2.52397839e-01 
-5.00000000e-02  2.36433036e-01 -5.00000000e-02  2.60267397e-01 
-5.84254867e-15  2.42942176e-01 -5.84254867e-15  2.68161269e-01 
 5.00000000e-02  2.49472771e-01  5.00000000e-02  2.76077675e-01 
 1.00000000e-01  2.56023710e-01  1.00000000e-01  2.84014911e-01 
 1.50000000e-01  2.62593925e-01  1.50000000e-01  2.91971339e-01 
 2.00000000e-01  2.69182388e-01  2.00000000e-01  2.99945375e-01 
 2.50000000e-01  2.75788111e-01  2.50000000e-01  3.07935491e-01 
 3.00000000e-01  2.82410137e-01  3.00000000e-01  3.15940202e-01 
 3.50000000e-01  2.89047545e-01  3.50000000e-01  3.23958062e-01 
 4.00000000e-01  2.95699438e-01  4.00000000e-01  3.31987661e-01 
 4.50000000e-01  3.02364947e-01  4.50000000e-01  3.40027615e-01 
 5.00000000e-01  3.09043228e-01  5.00000000e-01  3.48076565e-01 
 5.50000000e-01  3.15733455e-01  5.50000000e-01  3.56133170e-01 
 6.00000000e-01  3.22434823e-01  6.00000000e-01  3.64196103e-01 
 6.50000000e-01  3.29146545e-01  6.50000000e-01  3.72264047e-01 
 7.00000000e-01  3.35867846e-01  7.00000000e-01  3.80335689e-01 
 7.50000000e-01  3.42597965e-01  7.50000000e-01  3.88409716e-01 
 8.00000000e-01  3.49336152e-01  8.00000000e-01  3.96484813e-01 
 8.50000000e-01  3.56081666e-01  8.50000000e-01  4.04559655e-01 
 9.00000000e-01  3.62833772e-01  9.00000000e-01  4.12632906e-01 
 9.50000000e-01  3.69591742e-01  9.50000000e-01  4.20703214e-01 
 1.00000000e+00  3.76354850e-01  1.00000000e+00  4.28769206e-01 
 1.05000000e+00  3.83122374e-01  1.05000000e+00  4.36829483e-01 
 1.10000000e+00  3.89893591e-01  1.10000000e+00  4.44882620e-01 
 1.15000000e+00  3.96667775e-01  1.15000000e+00  4.52927158e-01 
 1.20000000e+00  4.03444200e-01  1.20000000e+00  4.60961600e-01 
 1.25000000e+00  4.10222133e-01  1.25000000e+00  4.68984410e-01 
 1.30000000e+00  4.17000835e-01  1.30000000e+00  4.76994007e-01 
 1.35000000e+00  4.23779559e-01  1.35000000e+00  4.84988761e-01 
 1.40000000e+00  4.30557550e-01  1.40000000e+00  4.92966992e-01 
 1.45000000e+00  4.37334037e-01  1.45000000e+00  5.00926964e-01 
 1.50000000e+00  4.44108241e-01  1.50000000e+00  5.08866883e-01 
 1.55000000e+00  4.50879365e-01  1.55000000e+00  5.16784896e-01 
 1.60000000e+00  4.57646598e-01  1.60000000e+00  5.24679091e-01 
 1.65000000e+00  4.64409107e-01  1.65000000e+00  5.32547492e-01 
 1.70000000e+00  4.71166042e-01  1.70000000e+00  5.40388064e-01 
 1.75000000e+00  4.77916533e-01  1.75000000e+00  5.48198716e-01 
 1.80000000e+00  4.84659682e-01  1.80000000e+00  5.55977306e-01 
 1.85000000e+00  4.91394570e-01  1.85000000e+00  5.63721645e-01 
 1.90000000e+00  4.98120252e-01  1.90000000e+00  5.71429516e-01 
 1.95000000e+00  5.04835753e-01  1.95000000e+00  5.79098686e-01 
 2.00000000e+00  5.11540070e-01  2.00000000e+00  5.86726926e-01 
