-4.00000000e+00  4.00035560e-12 -4.00000000e+00  4.00013356e-12 
-3.95000000e+00  4.00035560e-12 -3.95000000e+00  4.00013356e-12 
-3.90000000e+00  4.00035560e-12 -3.90000000e+00  4.00013356e-12 
-3.85000000e+00  4.00035560e-12 -3.85000000e+00  4.00013356e-12 
-3.80000000e+00  4.00035560e-12 -3.80000000e+00  4.00013356e-12 
-3.75000000e+00  4.00035560e-12 -3.75000000e+00  4.00013356e-12 
-3.70000000e+00  4.00124378e-12 -3.70000000e+00  3.99991151e-12 
-3.65000000e+00  4.00302014e-12 -3.65000000e+00  4.00013356e-12 
-3.60000000e+00  4.01012556e-12 -3.60000000e+00  4.00013356e-12 
-3.55000000e+00  4.03588274e-12 -3.55000000e+00  4.00035560e-12 
-3.50000000e+00  4.13002965e-12 -3.50000000e+00  4.00035560e-12 
-3.45000000e+00  4.47730741e-12 -3.45000000e+00  4.00035560e-12 
-3.40000000e+00  5.73496806e-12 -3.40000000e+00  4.00102174e-12 
-3.35000000e+00  1.34141587e-11 -3.35000000e+00  4.00457445e-12 
-3.30000000e+00  3.20570237e-11 -3.30000000e+00  4.01700895e-12 
-3.25000000e+00  8.03366262e-11 -3.25000000e+00  4.06275014e-12 
-3.20000000e+00  2.48835619e-10 -3.20000000e+00  4.22839541e-12 
-3.15000000e+00  8.78390694e-10 -3.15000000e+00  4.83368900e-12 
-3.10000000e+00  3.18767679e-09 -3.10000000e+00  7.02216063e-12 
-3.05000000e+00  1.16073924e-08 -3.05000000e+00  1.46613832e-11 
-3.00000000e+00  4.22456248e-08 -3.00000000e+00  3.79647425e-11 
-2.95000000e+00  1.53447247e-07 -2.95000000e+00  9.56079660e-11 
-2.90000000e+00  5.55025244e-07 -2.90000000e+00  2.79562373e-10 
-2.85000000e+00  1.98923298e-06 -2.85000000e+00  9.69601954e-10 
-2.80000000e+00  6.98218115e-06 -2.80000000e+00  3.51562912e-09 
-2.75000000e+00  2.33960077e-05 -2.75000000e+00  1.28141904e-08 
-2.70000000e+00  7.16146723e-05 -2.70000000e+00  4.67002446e-08 
-2.65000000e+00  1.91029528e-04 -2.65000000e+00  1.69932942e-07 
-2.60000000e+00  4.35119483e-04 -2.60000000e+00  6.16370613e-07 
-2.55000000e+00  8.56626796e-04 -2.55000000e+00  2.22034246e-06 
-2.50000000e+00  1.50168429e-03 -2.50000000e+00  7.87463201e-06 
-2.45000000e+00  2.40864722e-03 -2.45000000e+00  2.69571175e-05 
-2.40000000e+00  3.59822398e-03 -2.40000000e+00  8.57451854e-05 
-2.35000000e+00  5.07342147e-03 -2.35000000e+00  2.41021556e-04 
-2.30000000e+00  6.82924141e-03 -2.30000000e+00  5.79260673e-04 
-2.25000000e+00  8.85889749e-03 -2.25000000e+00  1.19164932e-03 
-2.20000000e+00  1.11545136e-02 -2.20000000e+00  2.15256638e-03 
-2.15000000e+00  1.37059442e-02 -2.15000000e+00  3.51888689e-03 
-2.10000000e+00  1.65007500e-02 -2.10000000e+00  5.31936691e-03 
-2.05000000e+00  1.95256767e-02 -2.05000000e+00  7.55011729e-03 
-2.00000000e+00  2.27680882e-02 -2.00000000e+00  1.01912345e-02 
-1.95000000e+00  2.62163721e-02 -1.95000000e+00  1.32196890e-02 
-1.90000000e+00  2.98595923e-02 -1.90000000e+00  1.66100617e-02 
-1.85000000e+00  3.36870538e-02 -1.85000000e+00  2.03351320e-02 
-1.80000000e+00  3.76881314e-02 -1.80000000e+00  2.43698839e-02 
-1.75000000e+00  4.18523504e-02 -1.75000000e+00  2.86934794e-02 
-1.70000000e+00  4.61695639e-02 -1.70000000e+00  3.32878736e-02 
-1.65000000e+00  5.06301066e-02 -1.65000000e+00  3.81357836e-02 
-1.60000000e+00  5.52248821e-02 -1.60000000e+00  4.32198301e-02 
-1.55000000e+00  5.99453894e-02 -1.55000000e+00  4.85227493e-02 
-1.50000000e+00  6.47837111e-02 -1.50000000e+00  5.40279321e-02 
-1.45000000e+00  6.97324838e-02 -1.45000000e+00  5.97198222e-02 
-1.40000000e+00  7.47848617e-02 -1.40000000e+00  6.55840787e-02 
-1.35000000e+00  7.99344792e-02 -1.35000000e+00  7.16075727e-02 
-1.30000000e+00  8.51307076e-02 -1.30000000e+00  7.77065973e-02 
-1.25000000e+00  9.04602277e-02 -1.25000000e+00  8.40191408e-02 
-1.20000000e+00  9.58701511e-02 -1.20000000e+00  9.04572309e-02 
-1.15000000e+00  1.01355811e-01 -1.15000000e+00  9.70119612e-02 
-1.10000000e+00  1.06912769e-01 -1.10000000e+00  1.03674931e-01 
-1.05000000e+00  1.12536887e-01 -1.05000000e+00  1.10438424e-01 
-1.00000000e+00  1.18224303e-01 -1.00000000e+00  1.17295342e-01 
-9.50000000e-01  1.23971410e-01 -9.50000000e-01  1.24239149e-01 
-9.00000000e-01  1.29774834e-01 -9.00000000e-01  1.31263818e-01 
-8.50000000e-01  1.35631421e-01 -8.50000000e-01  1.38363782e-01 
-8.00000000e-01  1.41538215e-01 -8.00000000e-01  1.45533895e-01 
-7.50000000e-01  1.47492443e-01 -7.50000000e-01  1.52769389e-01 
-7.00000000e-01  1.53491503e-01 -7.00000000e-01  1.60065839e-01 
-6.50000000e-01  1.59532951e-01 -6.50000000e-01  1.67419135e-01 
-6.00000000e-01  1.65614486e-01 -6.00000000e-01  1.74825448e-01 
-5.50000000e-01  1.71733940e-01 -5.50000000e-01  1.82281208e-01 
-5.00000000e-01  1.77889271e-01 -5.00000000e-01  1.89783079e-01 
-4.50000000e-01  1.84078547e-01 -4.50000000e-01  1.97327934e-01 
-4.00000000e-01  1.90299943e-01 -4.00000000e-01  2.04912843e-01 
-3.50000000e-01  1.96551733e-01 -3.50000000e-01  2.12535049e-01 
-3.00000000e-01  2.02832276e-01 -3.00000000e-01  2.20191953e-01 
-2.50000000e-01  2.09140018e-01 -2.50000000e-01  2.27881103e-01 
-2.00000000e-01  2.15473480e-01 -2.00000000e-01  2.35600176e-01 
-1.50000000e-01  2.21831253e-01 -1.50000000e-01  2.43346968e-01 
-1.00000000e-01  2.28211993e-01 -1.00000000e-01  2.51119383e-01 
-5.00000000e-02  2.34614417e-01 -5.00000000e-02  2.58915420e-01 
-5.84254867e-15  2.41037298e-01 -5.84254867e-15  2.66733169e-01 
 5.00000000e-02  2.47479459e-01  5.00000000e-02  2.74570796e-01 
 1.00000000e-01  2.53939770e-01  1.00000000e-01  2.82426537e-01 
 1.50000000e-01  2.60417145e-01  1.50000000e-01  2.90298692e-01 
 2.00000000e-01  2.66910536e-01  2.00000000e-01  2.98185617e-01 
 2.50000000e-01  2.73418934e-01  2.50000000e-01  3.06085715e-01 
 3.00000000e-01  2.79941360e-01  3.00000000e-01  3.13997433e-01 
 3.50000000e-01  2.86476868e-01  3.50000000e-01  3.21919254e-01 
 4.00000000e-01  2.93024539e-01  4.00000000e-01  3.29849692e-01 
 4.50000000e-01  2.99583477e-01  4.50000000e-01  3.37787286e-01 
 5.00000000e-01  3.06152809e-01  5.00000000e-01  3.45730596e-01 
 5.50000000e-01  3.12731684e-01  5.50000000e-01  3.53678197e-01 
 6.00000000e-01  3.19319266e-01  6.00000000e-01  3.61628674e-01 
 6.50000000e-01  3.25914735e-01  6.50000000e-01  3.69580617e-01 
 7.00000000e-01  3.32517286e-01  7.00000000e-01  3.77532620e-01 
 7.50000000e-01  3.39126124e-01  7.50000000e-01  3.85483270e-01 
